id,image_id,text
59321,g06-018f-04-06,much
59322,g06-018f-04-07,rain
59323,g06-018f-04-08,and
59324,g06-018f-04-09,damp
59325,g06-018f-04-10,","
59326,g06-018f-04-11,but
59327,g06-018f-04-12,the
59328,g06-018f-04-13,temperature
59329,g06-018f-05-00,is
59330,g06-018f-05-01,high
59331,g06-018f-05-02,&
59332,g06-018f-05-03,I
59333,g06-018f-05-04,have
59334,g06-018f-05-05,not
59335,g06-018f-05-06,yet
59336,g06-018f-05-07,thought
59337,g06-018f-05-08,of
59338,g06-018f-05-09,a
59340,g06-018f-05-11,...
59342,g06-018g-00-00,When
59343,g06-018g-00-01,the
59344,g06-018g-00-02,sailing
59345,g06-018g-00-03,season
59346,g06-018g-00-04,was
59347,g06-018g-00-05,past
59348,g06-018g-00-06,","
59349,g06-018g-00-07,he
59350,g06-018g-00-08,sent
59351,g06-018g-00-09,Pearl
59352,g06-018g-00-10,back
59353,g06-018g-00-11,to
59354,g06-018g-01-00,England
59355,g06-018g-01-01,","
59356,g06-018g-01-02,and
59357,g06-018g-01-03,returned
59358,g06-018g-01-04,to
59360,g06-018g-01-06,for
59361,g06-018g-01-07,the
59362,g06-018g-01-08,winter
59364,g06-018g-01-10,In
59365,g06-018g-01-11,late
59366,g06-018g-02-00,November
59368,g06-018g-02-02,he
59369,g06-018g-02-03,was
59371,g06-018g-02-05,suffering
59372,g06-018g-02-06,as
59373,g06-018g-02-07,usual
59375,g06-018g-02-09,","
59376,g06-018g-02-10,but
59378,g06-018g-02-12,","
59380,g06-018g-02-14,told
59381,g06-018g-03-00,Arthur
59382,g06-018g-03-01,","
59383,g06-018g-03-02,'
59384,g06-018g-03-03,to
59385,g06-018g-03-04,find
59386,g06-018g-03-05,this
59387,g06-018g-03-06,place
59388,g06-018g-03-07,agree
59391,g06-018g-03-10,better
59392,g06-018g-03-11,than
59393,g06-018g-03-12,Naples
59395,g06-018g-04-00,The
59396,g06-018g-04-01,journey
59398,g06-018g-04-03,been
59400,g06-018g-04-05,me
59401,g06-018g-04-06,","
59403,g06-018g-04-08,there
59404,g06-018g-04-09,has
59405,g06-018g-04-10,been
59406,g06-018g-04-11,much
59407,g06-018g-05-00,rain
59408,g06-018g-05-01,and
59409,g06-018g-05-02,damp
59410,g06-018g-05-03,","
59411,g06-018g-05-04,but
59412,g06-018g-05-05,the
59413,g06-018g-05-06,temperature
59414,g06-018g-05-07,is
59415,g06-018g-05-08,high
59416,g06-018g-05-09,&
59417,g06-018g-05-10,I
59418,g06-018g-05-11,have
59419,g06-018g-05-12,not
59420,g06-018g-06-00,yet
59421,g06-018g-06-01,thought
59422,g06-018g-06-02,of
59423,g06-018g-06-03,a
59424,g06-018g-06-04,fire
59425,g06-018g-06-05,...
59428,g06-018h-00-01,the
59430,g06-018h-00-03,season
59431,g06-018h-00-04,was
59432,g06-018h-00-05,past
59433,g06-018h-00-06,","
59435,g06-018h-00-08,sent
59436,g06-018h-00-09,Pearl
59437,g06-018h-00-10,back
59438,g06-018h-00-11,to
59439,g06-018h-01-00,England
59440,g06-018h-01-01,","
59441,g06-018h-01-02,and
59442,g06-018h-01-03,returned
59443,g06-018h-01-04,to
59444,g06-018h-01-05,Rome
59445,g06-018h-01-06,for
59446,g06-018h-01-07,the
59450,g06-018h-01-11,late
59451,g06-018h-02-00,November
59455,g06-018h-02-04,'
59456,g06-018h-02-05,suffering
59458,g06-018h-02-07,usual
59459,g06-018h-02-08,'
59460,g06-018h-02-09,","
59461,g06-018h-02-10,but
59464,g06-018h-02-13,he
59465,g06-018h-03-00,told
59466,g06-018h-03-01,Arthur
59467,g06-018h-03-02,","
59468,g06-018h-03-03,'
59469,g06-018h-03-04,to
59470,g06-018h-03-05,find
59472,g06-018h-03-07,place
59473,g06-018h-03-08,agree
59474,g06-018h-03-09,with
59475,g06-018h-03-10,me
59476,g06-018h-03-11,better
59477,g06-018h-04-00,than
59478,g06-018h-04-01,Naples
59480,g06-018h-04-03,The
59481,g06-018h-04-04,journey
59482,g06-018h-04-05,has
59485,g06-018h-04-08,me
59487,g06-018h-04-10,as
59488,g06-018h-05-00,there
59489,g06-018h-05-01,has
59491,g06-018h-05-03,much
59492,g06-018h-05-04,rain
59493,g06-018h-05-05,and
59494,g06-018h-05-06,damp
59495,g06-018h-05-07,","
59496,g06-018h-05-08,but
59497,g06-018h-05-09,the
59498,g06-018h-06-00,temperature
59499,g06-018h-06-01,is
59501,g06-018h-06-03,&
59504,g06-018h-06-06,not
59505,g06-018h-06-07,yet
59506,g06-018h-06-08,thought
59507,g06-018h-06-09,of
59508,g06-018h-07-00,a
59509,g06-018h-07-01,fire
59510,g06-018h-07-02,...
59512,g06-018i-00-00,When
59513,g06-018i-00-01,the
59514,g06-018i-00-02,sailing
59515,g06-018i-00-03,season
59516,g06-018i-00-04,was
59517,g06-018i-00-05,past
59518,g06-018i-00-06,","
59519,g06-018i-00-07,he
59520,g06-018i-00-08,sent
59521,g06-018i-00-09,Pearl
59522,g06-018i-00-10,back
59523,g06-018i-00-11,to
59524,g06-018i-01-00,England
59525,g06-018i-01-01,","
59526,g06-018i-01-02,and
59527,g06-018i-01-03,returned
59528,g06-018i-01-04,to
59529,g06-018i-01-05,Rome
59530,g06-018i-01-06,for
59531,g06-018i-01-07,the
59532,g06-018i-01-08,winter
59534,g06-018i-01-10,In
59537,g06-018i-02-01,","
59540,g06-018i-02-04,'
59541,g06-018i-02-05,suffering
59542,g06-018i-02-06,as
59543,g06-018i-02-07,usual
59544,g06-018i-02-08,'
59546,g06-018i-02-10,but
59549,g06-018i-02-13,he
59550,g06-018i-03-00,told
59551,g06-018i-03-01,Arthur
59552,g06-018i-03-02,","
59553,g06-018i-03-03,'
59554,g06-018i-03-04,to
59555,g06-018i-03-05,find
59556,g06-018i-03-06,this
59557,g06-018i-03-07,place
59558,g06-018i-03-08,agree
59559,g06-018i-03-09,with
59560,g06-018i-03-10,me
59561,g06-018i-03-11,better
59562,g06-018i-03-12,than
59563,g06-018i-04-00,Naples
59565,g06-018i-04-02,The
59566,g06-018i-04-03,journey
59567,g06-018i-04-04,has
59570,g06-018i-04-07,me
59571,g06-018i-04-08,","
59572,g06-018i-04-09,as
59573,g06-018i-04-10,there
59574,g06-018i-04-11,has
59575,g06-018i-05-00,been
59576,g06-018i-05-01,much
59577,g06-018i-05-02,rain
59578,g06-018i-05-03,and
59579,g06-018i-05-04,damp
59582,g06-018i-05-07,the
59583,g06-018i-05-08,temperature
59584,g06-018i-05-09,is
59585,g06-018i-05-10,high
59586,g06-018i-06-00,&
59587,g06-018i-06-01,I
59589,g06-018i-06-03,not
59590,g06-018i-06-04,yet
59592,g06-018i-06-06,of
59593,g06-018i-06-07,a
59594,g06-018i-06-08,fire
59595,g06-018i-06-09,...
59597,g06-018j-00-00,When
59598,g06-018j-00-01,the
59599,g06-018j-00-02,sailing
59600,g06-018j-00-03,season
59601,g06-018j-00-04,was
59602,g06-018j-00-05,past
59603,g06-018j-00-06,","
59604,g06-018j-00-07,he
59606,g06-018j-00-09,Pearl
59607,g06-018j-01-00,back
59608,g06-018j-01-01,to
59609,g06-018j-01-02,England
59610,g06-018j-01-03,","
59611,g06-018j-01-04,and
59612,g06-018j-01-05,returned
59613,g06-018j-01-06,to
59614,g06-018j-01-07,Rome
59616,g06-018j-02-00,the
59617,g06-018j-02-01,winter
59620,g06-018j-02-04,late
59621,g06-018j-02-05,November
59622,g06-018j-02-06,","
59623,g06-018j-02-07,he
59624,g06-018j-02-08,was
59625,g06-018j-02-09,'
59626,g06-018j-02-10,suffering
59627,g06-018j-03-00,as
59628,g06-018j-03-01,usual
59629,g06-018j-03-02,'
59630,g06-018j-03-03,","
59631,g06-018j-03-04,but
59632,g06-018j-03-05,hoped
59633,g06-018j-03-06,","
59634,g06-018j-03-07,he
59635,g06-018j-03-08,told
59636,g06-018j-03-09,Arthur
59637,g06-018j-03-10,","
59638,g06-018j-03-11,'
59639,g06-018j-03-12,to
59641,g06-018j-04-00,this
59643,g06-018j-04-02,agree
59644,g06-018j-04-03,with
59645,g06-018j-04-04,me
59647,g06-018j-04-06,than
59648,g06-018j-04-07,Naples
59651,g06-018j-05-01,journey
59653,g06-018j-05-03,been
59654,g06-018j-05-04,against
59655,g06-018j-05-05,me
59656,g06-018j-05-06,","
59657,g06-018j-05-07,as
59658,g06-018j-05-08,there
59659,g06-018j-06-00,has
59660,g06-018j-06-01,been
59662,g06-018j-06-03,rain
59663,g06-018j-06-04,and
59665,g06-018j-06-06,","
59666,g06-018j-06-07,but
59668,g06-018j-07-00,temperature
59669,g06-018j-07-01,is
59670,g06-018j-07-02,high
59672,g06-018j-07-04,I
59673,g06-018j-07-05,have
59674,g06-018j-07-06,not
59675,g06-018j-07-07,yet
59676,g06-018j-08-00,thought
59677,g06-018j-08-01,of
59678,g06-018j-08-02,a
59680,g06-018j-08-04,...
59682,g06-018k-00-00,When
59683,g06-018k-00-01,the
59684,g06-018k-00-02,sailing
59685,g06-018k-00-03,season
59686,g06-018k-00-04,was
59687,g06-018k-00-05,past
59688,g06-018k-00-06,","
59689,g06-018k-00-07,he
59690,g06-018k-00-08,sent
59691,g06-018k-00-09,Pearl
59692,g06-018k-01-00,back
59693,g06-018k-01-01,to
59694,g06-018k-01-02,England
59695,g06-018k-01-03,","
59696,g06-018k-01-04,and
59697,g06-018k-01-05,returned
59699,g06-018k-01-07,Rome
59700,g06-018k-01-08,for
59701,g06-018k-01-09,the
59702,g06-018k-02-00,#
59703,g06-018k-02-01,winter
59705,g06-018k-02-03,In
59706,g06-018k-02-04,late
59707,g06-018k-02-05,November
59708,g06-018k-02-06,","
59709,g06-018k-02-07,he
59710,g06-018k-02-08,was
59711,g06-018k-02-09,'
59712,g06-018k-02-10,suffering
59713,g06-018k-02-11,as
59714,g06-018k-03-00,usual
59717,g06-018k-03-03,but
59719,g06-018k-03-05,","
59720,g06-018k-03-06,he
59721,g06-018k-03-07,told
59722,g06-018k-03-08,Arthur
59723,g06-018k-03-09,","
59724,g06-018k-03-10,'
59725,g06-018k-03-11,to
59728,g06-018k-04-00,place
59729,g06-018k-04-01,agree
59731,g06-018k-04-03,me
59732,g06-018k-04-04,better
59733,g06-018k-04-05,than
59734,g06-018k-04-06,Naples
59736,g06-018k-04-08,The
59737,g06-018k-05-00,journey
59739,g06-018k-05-02,been
59740,g06-018k-05-03,against
59741,g06-018k-05-04,me
59742,g06-018k-05-05,","
59743,g06-018k-05-06,as
59744,g06-018k-05-07,there
59745,g06-018k-05-08,has
59746,g06-018k-05-09,been
59747,g06-018k-06-00,much
59748,g06-018k-06-01,rain
59749,g06-018k-06-02,and
59752,g06-018k-06-05,but
59753,g06-018k-06-06,the
59754,g06-018k-06-07,temperature
59755,g06-018k-06-08,is
59756,g06-018k-06-09,high
59758,g06-018k-07-01,I
59760,g06-018k-07-03,not
59762,g06-018k-07-05,thought
59763,g06-018k-07-06,of
59764,g06-018k-07-07,a
59766,g06-018k-07-09,...
59769,g06-018l-00-01,the
59770,g06-018l-00-02,sailing
59772,g06-018l-00-04,was
59773,g06-018l-00-05,past
59774,g06-018l-00-06,","
59775,g06-018l-00-07,he
59776,g06-018l-00-08,sent
59778,g06-018l-00-10,back
59779,g06-018l-00-11,to
59780,g06-018l-01-00,England
59782,g06-018l-01-02,and
59783,g06-018l-01-03,returned
59784,g06-018l-01-04,to
59785,g06-018l-01-05,Rome
59786,g06-018l-01-06,for
59787,g06-018l-01-07,the
59790,g06-018l-01-10,In
59791,g06-018l-01-11,late
59792,g06-018l-02-00,November
59793,g06-018l-02-01,","
59795,g06-018l-02-03,was
59796,g06-018l-02-04,'
59798,g06-018l-02-06,as
59799,g06-018l-02-07,usual
59800,g06-018l-02-08,'
59802,g06-018l-02-10,but
59803,g06-018l-02-11,hoped
59804,g06-018l-02-12,","
59806,g06-018l-02-14,told
59809,g06-018l-03-02,'
59810,g06-018l-03-03,to
59811,g06-018l-03-04,find
59812,g06-018l-03-05,this
59813,g06-018l-03-06,place
59814,g06-018l-03-07,agree
59815,g06-018l-03-08,with
59817,g06-018l-03-10,better
59818,g06-018l-03-11,than
59819,g06-018l-03-12,Naples
59821,g06-018l-04-00,The
59822,g06-018l-04-01,journey
59825,g06-018l-04-04,against
59828,g06-018l-04-07,as
59829,g06-018l-04-08,there
59830,g06-018l-04-09,has
59832,g06-018l-04-11,much
59833,g06-018l-04-12,rain
59834,g06-018l-05-00,and
59836,g06-018l-05-02,","
59837,g06-018l-05-03,but
59838,g06-018l-05-04,the
59839,g06-018l-05-05,temperature
59840,g06-018l-05-06,is
59842,g06-018l-05-08,&
59843,g06-018l-05-09,I
59844,g06-018l-05-10,have
59845,g06-018l-05-11,not
59847,g06-018l-06-00,thought
59849,g06-018l-06-02,a
59850,g06-018l-06-03,fire
59853,g06-018m-00-00,When
59854,g06-018m-00-01,the
59856,g06-018m-00-03,season
59857,g06-018m-00-04,was
59858,g06-018m-00-05,past
59859,g06-018m-00-06,","
59860,g06-018m-00-07,he
59861,g06-018m-00-08,sent
59862,g06-018m-00-09,Pearl
59864,g06-018m-01-01,to
59865,g06-018m-01-02,England
59866,g06-018m-01-03,","
59867,g06-018m-01-04,and
59868,g06-018m-01-05,returned
59869,g06-018m-01-06,to
59871,g06-018m-01-08,for
59872,g06-018m-01-09,the
59877,g06-018m-02-04,November
59878,g06-018m-02-05,","
59880,g06-018m-02-07,was
59881,g06-018m-02-08,'
59882,g06-018m-02-09,suffering
59883,g06-018m-02-10,as
59884,g06-018m-03-00,usual
59885,g06-018m-03-01,'
59886,g06-018m-03-02,","
59887,g06-018m-03-03,but
59888,g06-018m-03-04,hoped
59889,g06-018m-03-05,","
59890,g06-018m-03-06,he
59891,g06-018m-03-07,told
59892,g06-018m-03-08,Arthur
59893,g06-018m-03-09,","
59894,g06-018m-03-10,'
59895,g06-018m-03-11,to
59896,g06-018m-03-12,find
59897,g06-018m-03-13,this
59898,g06-018m-04-00,place
59899,g06-018m-04-01,agree
59900,g06-018m-04-02,with
59901,g06-018m-04-03,me
59902,g06-018m-04-04,better
59903,g06-018m-04-05,than
59904,g06-018m-04-06,Naples
59906,g06-018m-04-08,The
59907,g06-018m-04-09,journey
59908,g06-018m-05-00,has
59909,g06-018m-05-01,been
59911,g06-018m-05-03,me
59912,g06-018m-05-04,","
59914,g06-018m-05-06,there
59916,g06-018m-05-08,been
59917,g06-018m-05-09,much
59918,g06-018m-06-00,rain
59920,g06-018m-06-02,damp
59922,g06-018m-06-04,but
59923,g06-018m-06-05,the
59925,g06-018m-06-07,is
59926,g06-018m-06-08,high
59928,g06-018m-07-01,I
59929,g06-018m-07-02,have
59930,g06-018m-07-03,not
59931,g06-018m-07-04,yet
59932,g06-018m-07-05,thought
59934,g06-018m-07-07,a
59935,g06-018m-07-08,fire
59936,g06-018m-07-09,...
59938,g06-018n-00-00,When
59941,g06-018n-00-03,season
59942,g06-018n-00-04,was
59944,g06-018n-00-06,","
59945,g06-018n-01-00,he
59946,g06-018n-01-01,sent
59947,g06-018n-01-02,Pearl
59948,g06-018n-01-03,back
59949,g06-018n-01-04,to
59951,g06-018n-01-06,","
59952,g06-018n-02-00,and
59953,g06-018n-02-01,returned
59954,g06-018n-02-02,to
59957,g06-018n-02-05,the
59958,g06-018n-03-00,winter
59962,g06-018n-03-04,November
59963,g06-018n-03-05,","
59964,g06-018n-03-06,he
59965,g06-018n-04-00,was
59966,g06-018n-04-01,'
59967,g06-018n-04-02,suffering
59968,g06-018n-04-03,as
59969,g06-018n-04-04,usual
59970,g06-018n-04-05,'
59971,g06-018n-04-06,","
59972,g06-018n-04-07,but
59973,g06-018n-05-00,hoped
59975,g06-018n-05-02,he
59976,g06-018n-05-03,told
59979,g06-018n-05-06,'
59980,g06-018n-05-07,to
59982,g06-018n-06-00,this
59984,g06-018n-06-02,agree
59986,g06-018n-06-04,me
59988,g06-018n-07-00,than
59991,g06-018n-07-03,The
59992,g06-018n-07-04,journey
59994,g06-018n-07-06,been
59996,g06-018n-08-01,me
59997,g06-018n-08-02,","
59998,g06-018n-08-03,as
59999,g06-018n-08-04,there
60000,g06-018n-08-05,has
60001,g06-018n-08-06,been
60002,g06-018n-09-00,much
60003,g06-018n-09-01,rain
60006,g06-018n-09-04,","
60007,g06-018n-09-05,but
60008,g06-018n-09-06,the
60009,g06-018n-10-00,temperature
60011,g06-018n-10-02,high
60012,g06-018n-10-03,&
60014,g06-018n-10-05,have
60015,g06-018o-00-00,When
60016,g06-018o-00-01,the
60017,g06-018o-00-02,sailing
60021,g06-018o-00-06,","
60023,g06-018o-01-00,sent
60024,g06-018o-01-01,Pearl
60025,g06-018o-01-02,back
60027,g06-018o-01-04,England
60028,g06-018o-01-05,","
60029,g06-018o-01-06,and
60030,g06-018o-01-07,returned
60031,g06-018o-02-00,to
60033,g06-018o-02-02,for
60035,g06-018o-02-04,winter
60037,g06-018o-02-06,In
60038,g06-018o-02-07,late
60040,g06-018o-02-09,","
60041,g06-018o-03-00,he
60042,g06-018o-03-01,was
60048,g06-018o-03-07,","
60049,g06-018o-03-08,but
60050,g06-018o-03-09,hoped
60051,g06-018o-03-10,","
60052,g06-018o-04-00,he
60053,g06-018o-04-01,told
60054,g06-018o-04-02,Arthur
60055,g06-018o-04-03,","
60056,g06-018o-04-04,'
60057,g06-018o-04-05,to
60058,g06-018o-04-06,find
60059,g06-018o-04-07,this
60060,g06-018o-04-08,place
60061,g06-018o-04-09,agree
60062,g06-018o-05-00,with
60064,g06-018o-05-02,better
60065,g06-018o-05-03,than
60066,g06-018o-05-04,Naples
60069,g06-018o-05-07,journey
60071,g06-018o-06-01,been
60072,g06-018o-06-02,against
60073,g06-018o-06-03,me
60074,g06-018o-06-04,","
60075,g06-018o-06-05,as
60076,g06-018o-06-06,there
60077,g06-018o-06-07,has
60078,g06-018o-06-08,been
60079,g06-018o-07-00,much
60081,g06-018o-07-02,and
60082,g06-018o-07-03,damp
60083,g06-018o-07-04,","
60084,g06-018o-07-05,but
60085,g06-018o-07-06,the
60086,g06-018o-07-07,tempe-
60087,g06-018o-08-00,rature
60088,g06-018o-08-01,is
60089,g06-018o-08-02,high
60090,g06-018o-08-03,&
60091,g06-018o-08-04,I
60092,g06-018o-08-05,have
60093,g06-018o-08-06,not
60095,g06-018o-09-00,thought
60096,g06-018o-09-01,of
60097,g06-018o-09-02,a
60098,g06-018o-09-03,fire
60099,g06-018o-09-04,...
60101,g06-018p-00-00,When
60102,g06-018p-00-01,the
60103,g06-018p-00-02,sailing
60104,g06-018p-00-03,season
60105,g06-018p-00-04,was
60106,g06-018p-00-05,past
60107,g06-018p-00-06,","
60108,g06-018p-00-07,he
60109,g06-018p-00-08,sent
60110,g06-018p-00-09,Pearl
60111,g06-018p-00-10,back
60112,g06-018p-00-11,to
60113,g06-018p-01-00,England
60114,g06-018p-01-01,","
60115,g06-018p-01-02,and
60117,g06-018p-01-04,to
60119,g06-018p-01-06,for
60120,g06-018p-01-07,the
60123,g06-018p-01-10,In
60125,g06-018p-02-01,November
60126,g06-018p-02-02,","
60127,g06-018p-02-03,he
60128,g06-018p-02-04,was
60130,g06-018p-02-06,suffering
60131,g06-018p-02-07,as
60132,g06-018p-02-08,usual
60133,g06-018p-02-09,'
60135,g06-018p-02-11,but
60137,g06-018p-02-13,","
60138,g06-018p-03-00,he
60139,g06-018p-03-01,told
60142,g06-018p-03-04,'
60144,g06-018p-03-06,find
60145,g06-018p-03-07,this
60146,g06-018p-03-08,place
60147,g06-018p-03-09,agree
60148,g06-018p-03-10,with
60150,g06-018p-04-00,better
60151,g06-018p-04-01,than
60155,g06-018p-04-05,journey
60156,g06-018p-04-06,has
60159,g06-018p-04-09,me
60160,g06-018p-04-10,","
60161,g06-018p-05-00,as
60162,g06-018p-05-01,there
60164,g06-018p-05-03,been
60165,g06-018p-05-04,much
60166,g06-018p-05-05,rain
60167,g06-018p-05-06,and
60168,g06-018p-05-07,damp
60169,g06-018p-05-08,","
60170,g06-018p-05-09,but
60171,g06-018p-05-10,the
60172,g06-018p-06-00,temperature
60173,g06-018p-06-01,is
60174,g06-018p-06-02,high
60175,g06-018p-06-03,&
60177,g06-018p-06-05,have
60178,g06-018p-06-06,not
60179,g06-018p-06-07,yet
60180,g06-018p-06-08,thought
60182,g06-018p-06-10,a
60183,g06-018p-07-00,fire
60184,g06-018p-07-01,...
60186,g06-018r-00-00,When
60187,g06-018r-00-01,the
60188,g06-018r-00-02,sailing
60189,g06-018r-00-03,season
60190,g06-018r-00-04,was
60191,g06-018r-00-05,past
60192,g06-018r-00-06,","
60194,g06-018r-00-08,sent
60195,g06-018r-00-09,Pearl
60197,g06-018r-01-00,to
60198,g06-018r-01-01,England
60200,g06-018r-01-03,and
60201,g06-018r-01-04,returned
60202,g06-018r-01-05,to
60203,g06-018r-01-06,Rome
60204,g06-018r-01-07,for
60205,g06-018r-01-08,the
60208,g06-018r-01-11,In
60209,g06-018r-01-12,late
60210,g06-018r-02-00,November
60211,g06-018r-02-01,","
60212,g06-018r-02-02,he
60213,g06-018r-02-03,was
60214,g06-018r-02-04,'
60216,g06-018r-02-06,as
60217,g06-018r-02-07,usual
60219,g06-018r-02-09,","
60220,g06-018r-02-10,but
60221,g06-018r-02-11,hoped
60222,g06-018r-02-12,","
60223,g06-018r-02-13,he
60225,g06-018r-03-00,Arthur
60226,g06-018r-03-01,","
60227,g06-018r-03-02,'
60228,g06-018r-03-03,to
60229,g06-018r-03-04,find
60231,g06-018r-03-06,place
60232,g06-018r-03-07,agree
60233,g06-018r-03-08,with
60234,g06-018r-03-09,me
60235,g06-018r-03-10,better
60236,g06-018r-03-11,than
60237,g06-018r-04-00,Naples
60239,g06-018r-04-02,The
60240,g06-018r-04-03,journey
60241,g06-018r-04-04,has
60242,g06-018r-04-05,been
60243,g06-018r-04-06,against
60244,g06-018r-04-07,me
60246,g06-018r-04-09,as
60247,g06-018r-04-10,there
60248,g06-018r-04-11,has
60250,g06-018r-05-01,much
60251,g06-018r-05-02,rain
60252,g06-018r-05-03,and
60253,g06-018r-05-04,damp
60254,g06-018r-05-05,","
60256,g06-018r-05-07,the
60257,g06-018r-05-08,temperature
60259,g06-018r-05-10,high
60260,g06-018r-05-11,&
60261,g06-018r-06-00,I
60262,g06-018r-06-01,have
60263,g06-018r-06-02,not
60264,g06-018r-06-03,yet
60265,g06-018r-06-04,thought
60266,g06-018r-06-05,of
60267,g06-018r-06-06,a
60268,g06-018r-06-07,fire
60271,g06-026a-00-00,A
60272,g06-026a-00-01,pleasant
60273,g06-026a-00-02,life
60275,g06-026a-00-04,!
60276,g06-026a-00-05,...
60277,g06-026a-00-06,It
60278,g06-026a-00-07,so
60279,g06-026a-00-08,happens
60280,g06-026a-00-09,that
60281,g06-026a-00-10,I
60282,g06-026a-01-00,have
60284,g06-026a-01-02,Italian
60287,g06-026a-01-05,perhaps
60288,g06-026a-01-06,the
60289,g06-026a-01-07,best
60290,g06-026a-01-08,Valet
60292,g06-026a-02-01,Chambre
60294,g06-026a-02-03,ever
60295,g06-026a-02-04,was
60297,g06-026a-02-06,But
60298,g06-026a-02-07,he
60299,g06-026a-02-08,has
60300,g06-026a-02-09,not
60301,g06-026a-03-00,one
60303,g06-026a-03-02,of
60304,g06-026a-03-03,English
60306,g06-026a-03-05,'
60307,g06-026a-03-06,While
60308,g06-026a-03-07,he
60309,g06-026a-03-08,was
60310,g06-026a-03-09,writing
60313,g06-026a-04-02,he
60314,g06-026a-04-03,heard
60315,g06-026a-04-04,of
60317,g06-026a-04-06,fall
60318,g06-026a-04-07,of
60319,g06-026a-04-08,the
60320,g06-026a-04-09,Whigs
60322,g06-026a-04-11,and
60323,g06-026a-04-12,the
60324,g06-026a-05-00,temporary
60325,g06-026a-05-01,assumption
60326,g06-026a-05-02,of
60327,g06-026a-05-03,the
60329,g06-026a-05-05,by
60330,g06-026a-06-00,the
60331,g06-026a-06-01,Duke
60332,g06-026a-06-02,of
60333,g06-026a-06-03,Wellington
60335,g06-026b-00-00,A
60336,g06-026b-00-01,pleasant
60337,g06-026b-00-02,life
60339,g06-026b-00-04,!
60340,g06-026b-00-05,...
60341,g06-026b-00-06,It
60344,g06-026b-01-00,that
60345,g06-026b-01-01,I
60346,g06-026b-01-02,have
60347,g06-026b-01-03,an
60348,g06-026b-01-04,Italian
60349,g06-026b-01-05,who
60350,g06-026b-01-06,is
60351,g06-026b-01-07,perhaps
60352,g06-026b-02-00,the
60353,g06-026b-02-01,best
60357,g06-026b-02-05,that
60358,g06-026b-03-00,ever
60361,g06-026b-03-03,But
60362,g06-026b-03-04,he
60363,g06-026b-03-05,has
60364,g06-026b-03-06,not
60365,g06-026b-03-07,one
60366,g06-026b-03-08,word
60367,g06-026b-04-00,of
60368,g06-026b-04-01,English
60370,g06-026b-04-03,'
60371,g06-026b-04-04,While
60373,g06-026b-04-06,was
60374,g06-026b-04-07,writing
60375,g06-026b-05-00,this
60376,g06-026b-05-01,letter
60377,g06-026b-05-02,he
60380,g06-026b-05-05,the
60381,g06-026b-05-06,fall
60383,g06-026b-06-00,the
60386,g06-026b-06-03,and
60387,g06-026b-06-04,the
60388,g06-026b-06-05,temporary
60389,g06-026b-07-00,assumption
60390,g06-026b-07-01,of
60391,g06-026b-07-02,the
60392,g06-026b-07-03,government
60394,g06-026b-08-00,the
60395,g06-026b-08-01,Duke
60397,g06-026b-08-03,Wellington
60399,g06-026c-00-00,A
60400,g06-026c-00-01,pleasant
60401,g06-026c-00-02,life
60402,g06-026c-00-03,truly
60403,g06-026c-00-04,!
60405,g06-026c-00-06,It
60406,g06-026c-00-07,so
60407,g06-026c-00-08,happens
60408,g06-026c-00-09,that
60409,g06-026c-00-10,I
60410,g06-026c-00-11,have
60411,g06-026c-00-12,an
60414,g06-026c-01-02,is
60415,g06-026c-01-03,perhaps
60416,g06-026c-01-04,the
60417,g06-026c-01-05,best
60419,g06-026c-01-07,de
60421,g06-026c-01-09,that
60422,g06-026c-02-00,ever
60423,g06-026c-02-01,was
60425,g06-026c-02-03,But
60426,g06-026c-02-04,he
60427,g06-026c-02-05,has
60428,g06-026c-02-06,not
60430,g06-026c-02-08,word
60431,g06-026c-02-09,of
60432,g06-026c-02-10,English
60436,g06-026c-03-01,he
60437,g06-026c-03-02,was
60438,g06-026c-03-03,writing
60439,g06-026c-03-04,this
60440,g06-026c-03-05,letter
60441,g06-026c-03-06,he
60446,g06-026c-04-00,of
60447,g06-026c-04-01,the
60448,g06-026c-04-02,Whigs
60449,g06-026c-04-03,","
60450,g06-026c-04-04,and
60451,g06-026c-04-05,the
60453,g06-026c-04-07,assumption
60454,g06-026c-04-08,of
60456,g06-026c-05-01,government
60457,g06-026c-05-02,by
60458,g06-026c-05-03,the
60459,g06-026c-05-04,Duke
60461,g06-026c-05-06,Wellington
60465,g06-026d-00-02,life
60466,g06-026d-00-03,#
60467,g06-026d-00-04,truly
60468,g06-026d-00-05,!
60470,g06-026d-00-07,It
60471,g06-026d-00-08,so
60472,g06-026d-00-09,happens
60473,g06-026d-00-10,that
60474,g06-026d-00-11,I
60475,g06-026d-00-12,have
60476,g06-026d-01-00,an
60477,g06-026d-01-01,Italian
60478,g06-026d-01-02,who
60479,g06-026d-01-03,is
60480,g06-026d-01-04,perhaps
60481,g06-026d-01-05,the
60482,g06-026d-01-06,best
60484,g06-026d-01-08,de
60486,g06-026d-01-10,that
60487,g06-026d-02-00,ever
60488,g06-026d-02-01,was
60490,g06-026d-02-03,But
60491,g06-026d-02-04,he
60492,g06-026d-02-05,has
60494,g06-026d-02-07,one
60495,g06-026d-02-08,word
60497,g06-026d-02-10,English
60499,g06-026d-02-12,'
60500,g06-026d-03-00,While
60501,g06-026d-03-01,he
60502,g06-026d-03-02,was
