id,image_id,text
74516,h05-012-00-10,the
74518,h05-012-01-00,are
74519,h05-012-01-01,highway
74521,h05-012-01-03,","
74522,h05-012-01-04,clearance
74523,h05-012-01-05,payments
74524,h05-012-01-06,(
74525,h05-012-01-07,for
74526,h05-012-01-08,clearing
74528,h05-012-01-10,of
74529,h05-012-02-00,structures
74530,h05-012-02-01,from
74532,h05-012-02-03,total
74533,h05-012-02-04,loss
74534,h05-012-02-05,""""
74535,h05-012-02-06,sites
74536,h05-012-02-07,)
74537,h05-012-02-08,and
74538,h05-012-02-09,church
74539,h05-012-02-10,payments
74541,h05-012-02-12,Although
74542,h05-012-03-00,differing
74543,h05-012-03-01,in
74544,h05-012-03-02,certain
74545,h05-012-03-03,important
74547,h05-012-03-05,from
74548,h05-012-03-06,the
74550,h05-012-03-08,cost
74551,h05-012-03-09,of
74553,h05-012-04-01,payments
74554,h05-012-04-02,","
74555,h05-012-04-03,the
74556,h05-012-04-04,sums
74557,h05-012-04-05,paid
74561,h05-012-04-09,have
74562,h05-012-04-10,the
74563,h05-012-05-00,common
74564,h05-012-05-01,feature
74565,h05-012-05-02,that
74566,h05-012-05-03,they
74567,h05-012-05-04,are
74568,h05-012-05-05,all
74569,h05-012-05-06,payments
74570,h05-012-05-07,in
74572,h05-012-05-09,of
74573,h05-012-05-10,works
74574,h05-012-06-00,which
74575,h05-012-06-01,have
74576,h05-012-06-02,been
74578,h05-012-06-04,out
74582,h06-000-00-02,fuller
74584,h06-000-00-04,about
74585,h06-000-00-05,certain
74586,h06-000-00-06,types
74587,h06-000-00-07,of
74590,h06-000-01-02,","
74591,h06-000-01-03,Section
74592,h06-000-01-04,65
74593,h06-000-01-05,of
74594,h06-000-01-06,the
74595,h06-000-01-07,Factories
74596,h06-000-01-08,Act
74597,h06-000-01-09,","
74599,h06-000-02-01,","
74602,h06-000-02-04,of
74603,h06-000-02-05,certain
74604,h06-000-02-06,specified
74605,h06-000-03-00,occurrences
74606,h06-000-03-01,to
74607,h06-000-03-02,H.M.
74609,h06-000-03-04,Inspectors
74610,h06-000-03-05,of
74612,h06-000-03-07,","
74613,h06-000-04-00,whether
74615,h06-000-04-02,not
74616,h06-000-04-03,they
74617,h06-000-04-04,result
74618,h06-000-04-05,in
74619,h06-000-04-06,injury
74622,h06-000-04-09,20
74623,h06-000-05-00,gives
74624,h06-000-05-01,figures
74625,h06-000-05-02,of
74626,h06-000-05-03,dangerous
74627,h06-000-05-04,occurrences
74628,h06-000-05-05,reported
74629,h06-000-05-06,in
74630,h06-000-06-00,1960
74631,h06-000-06-01,;
74633,h06-000-06-03,types
74634,h06-000-06-04,of
74636,h06-000-06-06,which
74637,h06-000-06-07,have
74639,h06-000-06-09,be
74640,h06-000-07-00,reported
74642,h06-000-07-02,set
74643,h06-000-07-03,out
74644,h06-000-07-04,in
74645,h06-000-07-05,the
74646,h06-000-07-06,heading
74647,h06-000-07-07,to
74648,h06-000-07-08,the
74649,h06-000-07-09,Appendix
74652,h06-003-00-01,total
74653,h06-003-00-02,number
74654,h06-003-00-03,of
74656,h06-003-00-05,occurrences
74659,h06-003-01-01,the
74660,h06-003-01-02,year
74662,h06-003-01-04,"1,409"
74663,h06-003-01-05,","
74664,h06-003-01-06,an
74665,h06-003-01-07,increase
74666,h06-003-01-08,of
74667,h06-003-01-09,111
74668,h06-003-01-10,over
74669,h06-003-02-00,the
74670,h06-003-02-01,total
74672,h06-003-02-03,1959
74674,h06-003-02-05,However
74675,h06-003-02-06,","
74676,h06-003-02-07,the
74677,h06-003-02-08,number
74678,h06-003-02-09,of
74679,h06-003-03-00,notifiable
74680,h06-003-03-01,accidents
74681,h06-003-03-02,associated
74683,h06-003-03-04,occurrences
74684,h06-003-03-05,fell
74685,h06-003-04-00,from
74686,h06-003-04-01,252
74687,h06-003-04-02,(
74689,h06-003-04-04,of
74691,h06-003-04-06,fatal
74692,h06-003-04-07,)
74693,h06-003-04-08,in
74694,h06-003-04-09,1959
74695,h06-003-04-10,to
74697,h06-003-05-01,(
74698,h06-003-05-02,22
74699,h06-003-05-03,fatal
74700,h06-003-05-04,)
74701,h06-003-05-05,in
74704,h06-003-05-08,The
74705,h06-003-05-09,main
74706,h06-003-05-10,increase
74707,h06-003-05-11,in
74708,h06-003-06-00,the
74710,h06-003-06-02,of
74711,h06-003-06-03,occurrences
74713,h06-003-06-05,occurred
74715,h06-003-06-07,the
74716,h06-003-07-00,category
74718,h06-003-07-02,those
74720,h06-003-07-04,to
74721,h06-003-07-05,the
74722,h06-003-07-06,collapse
74723,h06-003-07-07,or
74724,h06-003-08-00,failure
74725,h06-003-08-01,of
74726,h06-003-08-02,a
74729,h06-003-08-05,derrick
74730,h06-003-08-06,","
74731,h06-003-08-07,winch
74732,h06-003-08-08,or
74734,h06-003-08-10,","
74735,h06-003-08-11,where
74736,h06-003-09-00,there
74737,h06-003-09-01,was
74738,h06-003-09-02,an
74739,h06-003-09-03,increase
74740,h06-003-09-04,of
74741,h06-003-09-05,almost
74742,h06-003-09-06,one-third
74744,h06-003-10-00,335
74745,h06-003-10-01,to
74746,h06-003-10-02,438
74748,h06-079-00-00,The
74749,h06-079-00-01,equipment
74750,h06-079-00-02,takes
74752,h06-079-00-04,forms
74753,h06-079-00-05,-
74754,h06-079-00-06,an
74755,h06-079-00-07,insulating
74756,h06-079-01-00,guard
74757,h06-079-01-01,on
74758,h06-079-01-02,the
74761,h06-079-01-05,the
74762,h06-079-01-06,crane
74763,h06-079-01-07,","
74764,h06-079-01-08,intended
74765,h06-079-01-09,to
74766,h06-079-02-00,prevent
74767,h06-079-02-01,direct
74768,h06-079-02-02,contact
74770,h06-079-02-04,the
74771,h06-079-02-05,line
74772,h06-079-02-06,","
74773,h06-079-02-07,and
74774,h06-079-03-00,electronic
74775,h06-079-03-01,equipment
74777,h06-079-03-03,a
74779,h06-079-03-05,probe
74781,h06-079-04-01,slightly
74782,h06-079-04-02,forward
74783,h06-079-04-03,of
74784,h06-079-04-04,the
74787,h06-079-04-07,the
74788,h06-079-05-00,jib
74789,h06-079-05-01,and
74790,h06-079-05-02,with
74791,h06-079-05-03,electronic
74792,h06-079-05-04,assembly
74793,h06-079-06-00,and
74794,h06-079-06-01,warning
74795,h06-079-06-02,apparatus
74796,h06-079-06-03,in
74797,h06-079-06-04,the
74798,h06-079-06-05,driver's
74799,h06-079-07-00,cab
74804,h06-079-07-05,both
74805,h06-079-07-06,forms
74806,h06-079-08-00,are
74807,h06-079-08-01,being
74808,h06-079-08-02,tried
74811,h06-079-08-05,present
74813,h06-082-00-00,There
74814,h06-082-00-01,is
74815,h06-082-00-02,","
74816,h06-082-00-03,however
74817,h06-082-00-04,","
74818,h06-082-00-05,a
74820,h06-082-00-07,that
74821,h06-082-00-08,workers
74822,h06-082-01-00,will
74823,h06-082-01-01,rely
74824,h06-082-01-02,too
74827,h06-082-01-05,fixed
74828,h06-082-01-06,devices
74829,h06-082-01-07,because
74830,h06-082-02-00,they
74831,h06-082-02-01,fail
74832,h06-082-02-02,to
74833,h06-082-02-03,recognise
74835,h06-082-02-05,limitations
74837,h06-082-03-00,It
74839,h06-082-03-02,therefore
74840,h06-082-03-03,safer
74841,h06-082-03-04,both
74843,h06-082-03-06,principle
74844,h06-082-03-07,and
74845,h06-082-04-00,practice
74846,h06-082-04-01,to
74848,h06-082-04-03,the
74849,h06-082-04-04,worker
74850,h06-082-04-05,away
74853,h06-082-05-01,lines
74854,h06-082-05-02,wherever
74856,h06-082-05-04,","
74858,h06-082-05-06,","
74860,h06-082-06-00,(
74861,h06-082-06-01,1
74863,h06-082-06-03,re-routing
74865,h06-082-06-05,line
74866,h06-082-06-06,","
74867,h06-082-06-07,(
74868,h06-082-06-08,2
74869,h06-082-06-09,)
74870,h06-082-06-10,putting
74871,h06-082-06-11,the
74873,h06-082-07-00,underground
74875,h06-082-07-02,(
74876,h06-082-07-03,3
74878,h06-082-07-05,making
74879,h06-082-07-06,the
74880,h06-082-07-07,line
74881,h06-082-08-00,dead
74882,h06-082-08-01,(
74885,h06-082-08-04,with
74886,h06-082-08-05,the
74887,h06-082-08-06,supply
74888,h06-082-09-00,authority
74889,h06-082-09-01,)
74891,h06-082-09-03,(
74892,h06-082-09-04,4
74893,h06-082-09-05,)
74895,h06-082-09-07,barriers
74896,h06-082-09-08,at
74898,h06-082-09-10,safe
74899,h06-082-10-00,distance
74901,h06-082-10-02,prevent
74903,h06-082-10-04,from
74904,h06-082-10-05,approaching
74905,h06-085-00-00,It
74907,h06-085-00-02,also
74909,h06-085-00-04,to
74911,h06-085-00-06,that
74912,h06-085-00-07,on
74913,h06-085-01-00,lines
74915,h06-085-01-02,the
74916,h06-085-01-03,higher
74917,h06-085-01-04,voltages
74918,h06-085-01-05,flashover
74919,h06-085-02-00,from
74920,h06-085-02-01,the
74921,h06-085-02-02,line
74922,h06-085-02-03,may
74923,h06-085-02-04,take
74924,h06-085-02-05,place
74925,h06-085-02-06,without
74926,h06-085-03-00,actual
74927,h06-085-03-01,contact
74929,h06-085-03-03,A
74930,h06-085-03-04,new
74931,h06-085-03-05,type
74932,h06-085-03-06,of
74933,h06-085-04-00,machine
74934,h06-085-04-01,has
74935,h06-085-04-02,recently
74936,h06-085-04-03,been
74937,h06-085-04-04,developed
74938,h06-085-04-05,for
74939,h06-085-05-00,the
74940,h06-085-05-01,automatic
74941,h06-085-05-02,rolling
74942,h06-085-05-03,of
74943,h06-085-05-04,sole
74944,h06-085-05-05,leather
74945,h06-085-06-00,bends
74949,h06-085-06-04,of
74950,h06-085-06-05,leather
74951,h06-085-06-06,is
74952,h06-085-06-07,placed
74953,h06-085-07-00,on
74954,h06-085-07-01,a
74955,h06-085-07-02,sliding
74956,h06-085-07-03,feed
74957,h06-085-07-04,tray
74960,h06-085-08-00,danger
74962,h06-085-08-02,and
74964,h06-085-08-04,then
74965,h06-085-08-05,pushed
74966,h06-085-09-00,forward
74967,h06-085-09-01,between
74969,h06-085-09-03,platens
74970,h06-085-09-04,","
74971,h06-085-09-05,the
74975,h06-085-10-02,a
74976,h06-085-10-03,set
74978,h06-085-10-05,small
74979,h06-085-10-06,rollers
74981,h06-089-00-00,The
74982,h06-089-00-01,lower
74983,h06-089-00-02,platen
74984,h06-089-00-03,","
74985,h06-089-00-04,which
74986,h06-089-00-05,supports
74987,h06-089-00-06,the
74988,h06-089-01-00,leather
74989,h06-089-01-01,","
74991,h06-089-01-03,raised
74992,h06-089-01-04,hydraulically
74993,h06-089-01-05,to
74994,h06-089-01-06,bring
74995,h06-089-02-00,it
74996,h06-089-02-01,into
74999,h06-089-02-04,the
75000,h06-089-02-05,rollers
75001,h06-089-02-06,on
75002,h06-089-02-07,the
75004,h06-089-03-00,platen
75005,h06-089-03-01,","
75006,h06-089-03-02,which
75007,h06-089-03-03,is
75008,h06-089-03-04,then
75009,h06-089-03-05,caused
75010,h06-089-03-06,to
75011,h06-089-03-07,make
75012,h06-089-04-00,several
75013,h06-089-04-01,horizontal
75014,h06-089-04-02,oscillations
75015,h06-089-04-03,so
75017,h06-089-04-05,the
75018,h06-089-05-00,leather
75020,h06-089-05-02,rolled
75021,h06-089-05-03,and
75024,h06-089-05-06,the
75025,h06-089-05-07,same
75026,h06-089-05-08,time
75028,h06-089-06-00,The
75029,h06-089-06-01,danger
75031,h06-089-06-03,between
75032,h06-089-06-04,the
75033,h06-089-06-05,platens
75034,h06-089-06-06,is
75035,h06-089-06-07,fenced
75036,h06-089-07-00,by
75037,h06-089-07-01,a
75038,h06-089-07-02,guard
75041,h06-089-07-05,interlocked
75042,h06-089-07-06,with
75044,h06-089-08-00,hydraulic
75045,h06-089-08-01,valve
75046,h06-089-08-02,and
75049,h06-089-08-05,is
75050,h06-089-08-06,also
75051,h06-089-09-00,sequentially
75052,h06-089-09-01,operated
75054,h06-089-09-03,the
75055,h06-089-09-04,closing
75056,h06-089-09-05,of
75057,h06-089-09-06,the
75061,h06-089-10-02,machine
75062,h06-089-10-03,","
75063,h06-089-10-04,the
75064,h06-089-10-05,rest
75065,h06-089-10-06,of
75066,h06-089-10-07,the
75067,h06-089-10-08,cycle
75068,h06-089-11-00,following
75069,h06-089-11-01,automatically
75072,h06-092-00-01,new
75073,h06-092-00-02,method
75075,h06-092-00-04,applying
75076,h06-092-00-05,sand
75079,h06-092-01-00,faces
75080,h06-092-01-01,of
75082,h06-092-01-03,bricks
75083,h06-092-01-04,has
75085,h06-092-01-06,been
75086,h06-092-02-00,developed
75088,h06-092-02-02,In
75089,h06-092-02-03,the
75090,h06-092-02-04,case
75091,h06-092-02-05,of
75092,h06-092-02-06,wire-cut
75093,h06-092-02-07,bricks
75096,h06-092-03-02,of
75098,h06-092-03-04,from
75099,h06-092-03-05,the
75101,h06-092-03-07,is
75103,h06-092-04-01,by
75105,h06-092-04-03,short
75106,h06-092-04-04,length
75108,h06-092-04-06,belt
75109,h06-092-05-00,conveyor
75110,h06-092-05-01,to
75111,h06-092-05-02,the
75112,h06-092-05-03,sanding
75115,h06-092-06-00,This
75116,h06-092-06-01,consists
75117,h06-092-06-02,basically
75118,h06-092-06-03,of
75119,h06-092-06-04,a
75121,h06-092-07-00,hopper
75122,h06-092-07-01,from
75123,h06-092-07-02,which
75124,h06-092-07-03,the
75125,h06-092-07-04,sand
75128,h06-092-08-01,to
75130,h06-092-08-03,four
75131,h06-092-08-04,faces
75133,h06-092-08-06,a
75134,h06-092-09-00,system
75137,h06-092-09-03,","
75140,h06-092-09-06,worms
75142,h06-096-00-00,The
75143,h06-096-00-01,conveyor
75145,h06-096-00-03,broken
75146,h06-096-00-04,at
75147,h06-096-00-05,this
75148,h06-096-00-06,point
75150,h06-096-01-00,enable
75152,h06-096-01-02,sand
75153,h06-096-01-03,to
75154,h06-096-01-04,be
75155,h06-096-01-05,applied
75156,h06-096-01-06,to
75157,h06-096-02-00,the
75159,h06-096-02-02,surface
75160,h06-096-02-03,of
75161,h06-096-02-04,the
75162,h06-096-02-05,column
75163,h06-096-02-06,","
75164,h06-096-02-07,which
75165,h06-096-03-00,passes
75167,h06-096-03-02,through
75168,h06-096-03-03,two
75169,h06-096-03-04,pairs
75170,h06-096-03-05,of
75171,h06-096-04-00,vibrating
75172,h06-096-04-01,rollers
75173,h06-096-04-02,which
75174,h06-096-04-03,embed
75175,h06-096-04-04,the
75176,h06-096-04-05,sand
75177,h06-096-05-00,firmly
75178,h06-096-05-01,in
75179,h06-096-05-02,the
75180,h06-096-05-03,surfaces
75181,h06-096-05-04,and
75182,h06-096-05-05,is
75183,h06-096-05-06,finally
75186,h06-096-06-02,bricks
75187,h06-096-06-03,at
75188,h06-096-06-04,the
75189,h06-096-06-05,wire
75190,h06-096-06-06,cutting
75191,h06-096-07-00,table
75193,h07-000-00-00,Of
75194,h07-000-00-01,over
75195,h07-000-00-02,"7,000,000"
75196,h07-000-00-03,square
75197,h07-000-00-04,feet
75198,h07-000-00-05,of
75199,h07-000-00-06,factory
75201,h07-000-00-08,built
75203,h07-000-00-10,the
75205,h07-000-01-01,corporations
75206,h07-000-01-02,","
75207,h07-000-01-03,about
75208,h07-000-01-04,20
75209,h07-000-01-05,per
75211,h07-000-01-07,represents
75212,h07-000-02-00,extensions
75213,h07-000-02-01,built
75214,h07-000-02-02,after
75215,h07-000-02-03,the
75218,h07-000-02-06,become
75219,h07-000-02-07,established
75221,h07-000-03-00,It
75222,h07-000-03-01,is
75223,h07-000-03-02,the
75224,h07-000-03-03,policy
75225,h07-000-03-04,of
75226,h07-000-03-05,the
75227,h07-000-03-06,corporations
75228,h07-000-03-07,to
75229,h07-000-03-08,charge
75230,h07-000-03-09,full
75232,h07-000-04-00,rents
75234,h07-000-04-02,ground
75235,h07-000-04-03,rents
75236,h07-000-04-04,for
75237,h07-000-04-05,their
75238,h07-000-04-06,factories
75239,h07-000-04-07,or
75240,h07-000-04-08,industrial
75241,h07-000-05-00,sites
75242,h07-000-05-01,;
75243,h07-000-05-02,and
75244,h07-000-05-03,rents
75245,h07-000-05-04,vary
75247,h07-000-05-06,according
75249,h07-000-05-08,the
75250,h07-000-05-09,demand
75251,h07-000-06-00,for
75252,h07-000-06-01,factory
75255,h07-003-00-00,The
75256,h07-003-00-01,average
75260,h07-003-00-05,established
75261,h07-003-00-06,industrial
75262,h07-003-00-07,estates
75264,h07-003-01-01,from
75265,h07-003-01-02,7
75268,h07-003-01-05,per
75269,h07-003-01-06,cent
75270,h07-003-01-07,of
75271,h07-003-01-08,the
75272,h07-003-01-09,capital
75273,h07-003-01-10,expenditure
75274,h07-003-01-11,on
75276,h07-003-01-13,","
75277,h07-003-02-00,site
75279,h07-003-02-02,and
75280,h07-003-02-03,buildings
75282,h07-003-02-05,Manufacturing
75283,h07-003-02-06,industry
75284,h07-003-02-07,affords
75285,h07-003-03-00,employment
75286,h07-003-03-01,to
75288,h07-003-03-03,numbers
75289,h07-003-03-04,of
75291,h07-003-03-06,as
75292,h07-003-03-07,well
75293,h07-003-03-08,as
75295,h07-003-04-01,workers
75297,h07-003-04-03,An
75298,h07-003-04-04,analysis
75299,h07-003-04-05,made
75300,h07-003-04-06,by
75301,h07-003-04-07,Crawley
75303,h07-003-05-00,Corporation
75304,h07-003-05-01,in
75306,h07-003-05-03,","
75307,h07-003-05-04,after
75308,h07-003-05-05,collating
75309,h07-003-05-06,replies
75310,h07-003-05-07,from
75311,h07-003-05-08,fifty-eight
75312,h07-003-06-00,manufacturing
75313,h07-003-06-01,firms
75314,h07-003-06-02,employing
75318,h07-003-06-06,staff
75319,h07-003-06-07,","
75320,h07-003-07-00,showed
75321,h07-003-07-01,that
75322,h07-003-07-02,5
75324,h07-003-07-04,cent
75325,h07-003-07-05,of
75326,h07-003-07-06,the
75327,h07-003-07-07,staff
75328,h07-003-07-08,were
75329,h07-003-07-09,classed
75330,h07-003-07-10,as
75333,h07-003-08-02,administrative
75335,h07-003-08-04,11
75336,h07-003-08-05,per
75337,h07-003-08-06,cent
75338,h07-003-08-07,as
75339,h07-003-08-08,technical
75340,h07-003-09-00,or
75341,h07-003-09-01,employed
75342,h07-003-09-02,in
75343,h07-003-09-03,research
75344,h07-003-09-04,and
75345,h07-003-09-05,19
75346,h07-003-09-06,per
75347,h07-003-09-07,cent
75351,h07-007-00-00,There
75352,h07-007-00-01,is
75353,h07-007-00-02,no
75354,h07-007-00-03,reason
75356,h07-007-00-05,suppose
75357,h07-007-00-06,that
75358,h07-007-00-07,this
75359,h07-007-00-08,pattern
75360,h07-007-00-09,is
75361,h07-007-00-10,peculiar
75362,h07-007-00-11,to
75363,h07-007-01-00,Crawley
75365,h07-007-01-02,The
75366,h07-007-01-03,development
75367,h07-007-01-04,corporations
75368,h07-007-01-05,have
75369,h07-007-01-06,aimed
75371,h07-007-01-08,a
75372,h07-007-01-09,varied
75373,h07-007-02-00,pattern
75376,h07-007-02-03,","
75381,h07-007-02-08,of
75382,h07-007-03-00,employer
75383,h07-007-03-01,as
75384,h07-007-03-02,well
75385,h07-007-03-03,as
75387,h07-007-03-05,of
75388,h07-007-03-06,occupation
75389,h07-007-03-07,for
75390,h07-007-03-08,men
75391,h07-007-03-09,","
75392,h07-007-03-10,women
75393,h07-007-03-11,and
75395,h07-007-04-01,","
75396,h07-007-04-02,with
75397,h07-007-04-03,due
75399,h07-007-04-05,to
75400,h07-007-04-06,the
75401,h07-007-04-07,industries
75402,h07-007-05-00,already
75403,h07-007-05-01,established
75405,h07-007-05-03,their
75408,h07-007-05-06,Inevitably
75409,h07-007-05-07,engineering
75410,h07-007-05-08,","
75411,h07-007-06-00,including
75412,h07-007-06-01,the
75413,h07-007-06-02,motor
75414,h07-007-06-03,vehicle
75415,h07-007-06-04,and
75416,h07-007-06-05,aircraft
75417,h07-007-06-06,industries
75418,h07-007-06-07,","
75419,h07-007-07-00,predominates
75420,h07-007-07-01,in
75421,h07-007-07-02,all
75422,h07-007-07-03,the
75424,h07-007-07-05,new
75425,h07-007-07-06,towns
75426,h07-007-07-07,since
75428,h07-007-07-09,are
75429,h07-007-08-00,among
75430,h07-007-08-01,the
75431,h07-007-08-02,industries
75432,h07-007-08-03,which
75434,h07-007-08-05,expanded
75435,h07-007-08-06,most
75436,h07-007-09-00,during
75437,h07-007-09-01,the
75439,h07-007-09-03,ten
75440,h07-007-09-04,years
75441,h07-007-09-05,in
75442,h07-007-09-06,the
75444,h07-007-09-08,generally
75446,h07-011-00-00,Of
75448,h07-011-00-02,at
75449,h07-011-00-03,present
75450,h07-011-00-04,employed
75452,h07-011-00-06,manufacturing
75454,h07-011-01-00,in
75455,h07-011-01-01,the
75456,h07-011-01-02,eight
75458,h07-011-01-04,new
75459,h07-011-01-05,towns
75460,h07-011-01-06,about
75461,h07-011-01-07,40
75462,h07-011-01-08,per
75463,h07-011-01-09,cent
75464,h07-011-01-10,are
75465,h07-011-02-00,employed
75467,h07-011-02-02,engineering
75468,h07-011-02-03,and
75469,h07-011-02-04,electrical
75470,h07-011-02-05,goods
75472,h07-011-02-07,-
75473,h07-011-03-00,the
75474,h07-011-03-01,proportion
75475,h07-011-03-02,employed
75476,h07-011-03-03,in
75477,h07-011-03-04,both
75478,h07-011-03-05,these
75479,h07-011-03-06,groups
75480,h07-011-03-07,combined
75482,h07-011-04-01,from
75483,h07-011-04-02,about
75484,h07-011-04-03,30
75485,h07-011-04-04,per
75490,h07-011-04-09,85
75491,h07-011-04-10,per
75492,h07-011-04-11,cent
75493,h07-011-04-12,in
75494,h07-011-05-00,Stevenage
75495,h07-011-05-01,and
75496,h07-011-05-02,90
75497,h07-011-05-03,per
75499,h07-011-05-05,in
75500,h07-011-05-06,Hatfield
75502,h07-013-00-00,These
75503,h07-013-00-01,figures
75504,h07-013-00-02,are
75505,h07-013-00-03,much
75506,h07-013-00-04,higher
75507,h07-013-00-05,than
75509,h07-013-00-07,national
75510,h07-013-01-00,averages
75511,h07-013-01-01,","
75512,h07-013-01-02,and
75513,h07-013-01-03,may
75515,h07-013-01-05,thought
75516,h07-013-01-06,to
75517,h07-013-01-07,indicate
75518,h07-013-01-08,a
75519,h07-013-02-00,lack
75520,h07-013-02-01,of
75521,h07-013-02-02,balance
75522,h07-013-02-03,in
75523,h07-013-02-04,some
75524,h07-013-02-05,of
75528,h07-013-02-09,On
75529,h07-013-02-10,the
75530,h07-013-02-11,other
75531,h07-013-03-00,hand
75532,h07-013-03-01,these
75533,h07-013-03-02,groups
75534,h07-013-03-03,offer
75535,h07-013-03-04,fairly
75536,h07-013-03-05,varied
75537,h07-013-03-06,opportunities
75538,h07-013-03-07,of
75539,h07-013-04-00,skilled
75541,h07-013-04-02,and
75542,h07-013-04-03,are
75543,h07-013-04-04,highly
75544,h07-013-04-05,diversified
75545,h07-013-05-00,as
75546,h07-013-05-01,regards
75547,h07-013-05-02,products
75548,h07-013-05-03,","
75549,h07-013-05-04,markets
75556,h07-013-06-03,goods
75557,h07-013-06-04,industries
75558,h07-013-06-05,such
75559,h07-013-06-06,as
75560,h07-013-06-07,the
75561,h07-013-07-00,manufacture
75562,h07-013-07-01,of
75563,h07-013-07-02,food
75564,h07-013-07-03,#
75567,h07-013-07-06,","
75568,h07-013-07-07,tobacco
75569,h07-013-07-08,","
75570,h07-013-07-09,clothing
75571,h07-013-08-00,and
75573,h07-013-08-02,are
75576,h07-013-08-05,the
75577,h07-013-08-06,new
75578,h07-013-09-00,towns
75579,h07-013-09-01,generally
75580,h07-013-09-02,though
75581,h07-013-09-03,not
75583,h07-013-09-05,Basildon
75584,h07-013-09-06,and
75587,h07-017-00-00,The
75588,h07-017-00-01,following
75589,h07-017-00-02,table
75591,h07-017-00-04,the
75592,h07-017-00-05,size
75593,h07-017-00-06,of
75594,h07-017-00-07,the
75595,h07-017-01-00,firms
75596,h07-017-01-01,","
75597,h07-017-01-02,some
75598,h07-017-01-03,of
75599,h07-017-01-04,them
75600,h07-017-01-05,occupying
75601,h07-017-01-06,more
75602,h07-017-01-07,than
75603,h07-017-02-00,one
75604,h07-017-02-01,factory
75606,h07-017-02-03,introduced
75608,h07-017-02-05,sponsored
75609,h07-017-02-06,by
75610,h07-017-03-00,development
75611,h07-017-03-01,corporations
75612,h07-017-03-02,in
75613,h07-017-03-03,the
75618,h07-017-04-00,overall
75619,h07-017-04-01,average
75620,h07-017-04-02,for
75622,h07-017-04-04,factories
75624,h07-017-04-06,by
75626,h07-017-05-01,corporations
75627,h07-017-05-02,is
75628,h07-017-05-03,about
75629,h07-017-05-04,170
75630,h07-017-05-05,employees
75631,h07-017-06-00,per
75632,h07-017-06-01,firm
75634,h07-017-06-03,and
75635,h07-017-06-04,the
75636,h07-017-06-05,average
75637,h07-017-06-06,for
75639,h07-017-06-08,of
75641,h07-017-06-10,London
75642,h07-017-07-00,new
75643,h07-017-07-01,towns
75644,h07-017-07-02,is
75645,h07-017-07-03,roughly
75646,h07-017-07-04,the
75648,h07-017-07-06,except
75649,h07-017-07-07,at
75651,h07-017-07-09,","
75652,h07-017-08-00,where
75653,h07-017-08-01,it
75654,h07-017-08-02,is
75655,h07-017-08-03,much
75656,h07-017-08-04,lower
75657,h07-017-08-05,","
75658,h07-017-08-06,and
75659,h07-017-08-07,Stevenage
75661,h07-017-08-09,where
75663,h07-017-09-00,is
75664,h07-017-09-01,much
75667,h07-020-00-00,The
75668,h07-020-00-01,position
75669,h07-020-00-02,at
75671,h07-020-00-04,is
75672,h07-020-00-05,accounted
75673,h07-020-00-06,for
75674,h07-020-00-07,by
75675,h07-020-01-00,the
75676,h07-020-01-01,presence
75677,h07-020-01-02,of
75678,h07-020-01-03,one
75679,h07-020-01-04,firm
75680,h07-020-01-05,with
75681,h07-020-01-06,"3,700"
75682,h07-020-01-07,employees
75683,h07-020-02-00,and
75684,h07-020-02-01,two
75685,h07-020-02-02,others
75686,h07-020-02-03,with
75687,h07-020-02-04,over
75689,h07-020-02-06,employees
75691,h07-020-03-00,About
75692,h07-020-03-01,32
75693,h07-020-03-02,per
75694,h07-020-03-03,cent
75695,h07-020-03-04,of
75696,h07-020-03-05,all
75697,h07-020-03-06,the
75698,h07-020-03-07,workers
75699,h07-020-03-08,employed
75700,h07-020-04-00,in
75703,h07-020-04-03,by
75704,h07-020-04-04,the
75706,h07-020-05-00,corporations
75707,h07-020-05-01,are
75708,h07-020-05-02,employed
75709,h07-020-05-03,by
75710,h07-020-05-04,the
75711,h07-020-05-05,eleven
75712,h07-020-06-00,largest
75713,h07-020-06-01,firms
75714,h07-020-06-02,and
75716,h07-020-06-04,23
75717,h07-020-06-05,per
75718,h07-020-06-06,cent
75719,h07-020-06-07,by
75720,h07-020-06-08,the
75721,h07-020-06-09,next
75722,h07-020-07-00,group
75723,h07-020-07-01,of
75724,h07-020-07-02,firms
75725,h07-020-07-03,employing
75726,h07-020-07-04,between
75727,h07-020-07-05,five
75729,h07-020-08-01,and
75730,h07-020-08-02,one
75731,h07-020-08-03,thousand
75735,h07-023-00-01,factories
75736,h07-023-00-02,sponsored
75737,h07-023-00-03,by
75738,h07-023-00-04,the
75739,h07-023-00-05,London
75740,h07-023-00-06,new
75741,h07-023-00-07,town
75742,h07-023-01-00,development
75743,h07-023-01-01,corporations
75745,h07-023-01-03,proportion
75746,h07-023-01-04,of
75747,h07-023-02-00,female
75749,h07-023-02-02,","
75750,h07-023-02-03,expressed
75751,h07-023-02-04,as
75752,h07-023-02-05,a
75753,h07-023-02-06,percentage
75754,h07-023-03-00,of
75756,h07-023-03-02,employees
75757,h07-023-03-03,","
75758,h07-023-03-04,varies
75759,h07-023-03-05,from
75760,h07-023-03-06,23
75762,h07-023-03-08,cent
75763,h07-023-03-09,in
75764,h07-023-04-00,Welwyn
75765,h07-023-04-01,Garden
75766,h07-023-04-02,City
75767,h07-023-04-03,and
75769,h07-023-04-05,per
