,image_id,text
18783,b05/b05-045/b05-045-03-04.png,job
18784,b05/b05-045/b05-045-03-05.png,in
18785,b05/b05-045/b05-045-03-06.png,less
18786,b05/b05-045/b05-045-03-07.png,time
18787,b05/b05-045/b05-045-04-00.png,than
18788,b05/b05-045/b05-045-04-01.png,it
18789,b05/b05-045/b05-045-04-02.png,takes
18790,b05/b05-045/b05-045-04-03.png,to
18791,b05/b05-045/b05-045-04-04.png,say
18792,b05/b05-045/b05-045-04-05.png,""""
18793,b05/b05-045/b05-045-04-06.png,Tolpuddle
18794,b05/b05-045/b05-045-05-00.png,Martyrs
18795,b05/b05-045/b05-045-05-01.png,!
18796,b05/b05-045/b05-045-05-02.png,""""
18797,b05/b05-045/b05-045-05-03.png,""""
18798,b05/b05-045/b05-045-05-04.png,CRICKET
18799,b05/b05-045/b05-045-05-05.png,","
18800,b05/b05-045/b05-045-05-06.png,""""
18801,b05/b05-045/b05-045-05-07.png,says
18802,b05/b05-045/b05-045-05-08.png,the
18803,b05/b05-045/b05-045-05-09.png,Oxford
18804,b05/b05-045/b05-045-06-00.png,Dictionary
18805,b05/b05-045/b05-045-06-01.png,","
18806,b05/b05-045/b05-045-06-02.png,is
18807,b05/b05-045/b05-045-06-03.png,""""
18808,b05/b05-045/b05-045-06-04.png,an
18809,b05/b05-045/b05-045-06-05.png,open
18810,b05/b05-045/b05-045-06-06.png,air
18811,b05/b05-045/b05-045-06-07.png,game
18812,b05/b05-045/b05-045-06-08.png,played
18813,b05/b05-045/b05-045-07-00.png,with
18814,b05/b05-045/b05-045-07-01.png,ball
18815,b05/b05-045/b05-045-07-02.png,","
18816,b05/b05-045/b05-045-07-03.png,bats
18817,b05/b05-045/b05-045-07-04.png,and
18818,b05/b05-045/b05-045-07-05.png,wickets
18819,b05/b05-045/b05-045-07-06.png,between
18820,b05/b05-045/b05-045-08-00.png,#
18821,b05/b05-045/b05-045-08-01.png,two
18822,b05/b05-045/b05-045-08-02.png,sides
18823,b05/b05-045/b05-045-08-03.png,consisting
18824,b05/b05-045/b05-045-08-04.png,of
18825,b05/b05-045/b05-045-08-05.png,eleven
18826,b05/b05-045/b05-045-08-06.png,players
18827,b05/b05-045/b05-045-09-00.png,each
18828,b05/b05-045/b05-045-09-02.png,""""
18829,b05/b05-045/b05-045-09-03.png,Not
18830,b05/b05-045/b05-045-09-04.png,so
18831,b05/b05-045/b05-045-09-05.png,","
18832,b05/b05-045/b05-045-09-06.png,dear
18833,b05/b05-045/b05-045-09-07.png,Oxford
18834,b05/b05-045/b05-045-09-08.png,Dictionary
18835,b05/b05-050/b05-050-00-00.png,You
18836,b05/b05-050/b05-050-00-01.png,are
18837,b05/b05-050/b05-050-00-02.png,out
18838,b05/b05-050/b05-050-00-03.png,of
18839,b05/b05-050/b05-050-00-04.png,date
18840,b05/b05-050/b05-050-00-06.png,Cricket
18841,b05/b05-050/b05-050-00-07.png,in
18842,b05/b05-050/b05-050-00-08.png,1961
18843,b05/b05-050/b05-050-00-09.png,is
18844,b05/b05-050/b05-050-00-10.png,played
18845,b05/b05-050/b05-050-01-00.png,with
18846,b05/b05-050/b05-050-01-01.png,a
18847,b05/b05-050/b05-050-01-02.png,theodolite
18848,b05/b05-050/b05-050-01-03.png,","
18849,b05/b05-050/b05-050-01-04.png,six
18850,b05/b05-050/b05-050-01-05.png,surveyors
18851,b05/b05-050/b05-050-01-06.png,","
18852,b05/b05-050/b05-050-01-07.png,a
18853,b05/b05-050/b05-050-01-08.png,ball
18854,b05/b05-050/b05-050-01-09.png,;
18855,b05/b05-050/b05-050-02-00.png,bats
18856,b05/b05-050/b05-050-02-01.png,and
18857,b05/b05-050/b05-050-02-02.png,wickets
18858,b05/b05-050/b05-050-02-03.png,between
18859,b05/b05-050/b05-050-02-04.png,two
18860,b05/b05-050/b05-050-02-05.png,sides
18861,b05/b05-050/b05-050-02-07.png,Shades
18862,b05/b05-050/b05-050-03-00.png,of
18863,b05/b05-050/b05-050-03-01.png,the
18864,b05/b05-050/b05-050-03-02.png,village
18865,b05/b05-050/b05-050-03-03.png,stalwarts
18866,b05/b05-050/b05-050-03-04.png,of
18867,b05/b05-050/b05-050-03-05.png,Hambledon
18868,b05/b05-050/b05-050-03-06.png,who
18869,b05/b05-050/b05-050-04-00.png,are
18870,b05/b05-050/b05-050-04-01.png,now
18871,b05/b05-050/b05-050-04-02.png,the
18872,b05/b05-050/b05-050-04-03.png,patron
18873,b05/b05-050/b05-050-04-04.png,saints
18874,b05/b05-050/b05-050-04-05.png,of
18875,b05/b05-050/b05-050-04-06.png,the
18876,b05/b05-050/b05-050-04-07.png,game
18877,b05/b05-050/b05-050-04-08.png,!
18878,b05/b05-050/b05-050-05-00.png,What
18879,b05/b05-050/b05-050-05-01.png,would
18880,b05/b05-050/b05-050-05-02.png,THEY
18881,b05/b05-050/b05-050-05-03.png,have
18882,b05/b05-050/b05-050-05-04.png,thought
18883,b05/b05-050/b05-050-05-05.png,of
18884,b05/b05-050/b05-050-06-00.png,these
18885,b05/b05-050/b05-050-06-01.png,civil
18886,b05/b05-050/b05-050-06-02.png,engineers
18887,b05/b05-050/b05-050-06-03.png,creeping
18888,b05/b05-050/b05-050-06-04.png,about
18889,b05/b05-050/b05-050-07-00.png,the
18890,b05/b05-050/b05-050-07-01.png,pitch
18891,b05/b05-050/b05-050-07-02.png,with
18892,b05/b05-050/b05-050-07-03.png,their
18893,b05/b05-050/b05-050-07-04.png,optical
18894,b05/b05-050/b05-050-08-00.png,instruments
18895,b05/b05-050/b05-050-08-01.png,?
18896,b05/b05-055/b05-055-00-00.png,The
18897,b05/b05-055/b05-055-00-01.png,village
18898,b05/b05-055/b05-055-00-02.png,green
18899,b05/b05-055/b05-055-00-03.png,is
18900,b05/b05-055/b05-055-00-04.png,the
18901,b05/b05-055/b05-055-00-05.png,real
18902,b05/b05-055/b05-055-00-06.png,home
18903,b05/b05-055/b05-055-00-07.png,of
18904,b05/b05-055/b05-055-00-08.png,cricket
18905,b05/b05-055/b05-055-00-10.png,A
18906,b05/b05-055/b05-055-00-11.png,couple
18907,b05/b05-055/b05-055-00-12.png,of
18908,b05/b05-055/b05-055-00-13.png,bumps
18909,b05/b05-055/b05-055-01-00.png,on
18910,b05/b05-055/b05-055-01-01.png,a
18911,b05/b05-055/b05-055-01-02.png,pitch
18912,b05/b05-055/b05-055-01-03.png,have
18913,b05/b05-055/b05-055-01-04.png,no
18914,b05/b05-055/b05-055-01-05.png,terrors
18915,b05/b05-055/b05-055-01-06.png,for
18916,b05/b05-055/b05-055-01-07.png,a
18917,b05/b05-055/b05-055-01-08.png,good
18918,b05/b05-055/b05-055-01-09.png,batsman
18919,b05/b05-055/b05-055-01-10.png,with
18920,b05/b05-055/b05-055-01-11.png,a
18921,b05/b05-055/b05-055-01-12.png,stout
18922,b05/b05-055/b05-055-02-00.png,heart
18923,b05/b05-055/b05-055-02-01.png,","
18924,b05/b05-055/b05-055-02-02.png,a
18925,b05/b05-055/b05-055-02-03.png,firm
18926,b05/b05-055/b05-055-02-04.png,grip
18927,b05/b05-055/b05-055-02-05.png,on
18928,b05/b05-055/b05-055-02-06.png,the
18929,b05/b05-055/b05-055-02-07.png,willow
18930,b05/b05-055/b05-055-02-08.png,and
18931,b05/b05-055/b05-055-02-09.png,a
18932,b05/b05-055/b05-055-02-10.png,hefty
18933,b05/b05-055/b05-055-02-11.png,contempt
18934,b05/b05-055/b05-055-02-12.png,for
18935,b05/b05-055/b05-055-03-00.png,batting
18936,b05/b05-055/b05-055-03-01.png,averages
18937,b05/b05-055/b05-055-03-02.png,and
18938,b05/b05-055/b05-055-03-03.png,all
18939,b05/b05-055/b05-055-03-04.png,the
18940,b05/b05-055/b05-055-03-05.png,statistical
18941,b05/b05-055/b05-055-03-06.png,blight
18942,b05/b05-055/b05-055-03-07.png,that
18943,b05/b05-055/b05-055-03-08.png,makes
18944,b05/b05-055/b05-055-03-09.png,a
18945,b05/b05-055/b05-055-04-00.png,mighty
18946,b05/b05-055/b05-055-04-01.png,six
18947,b05/b05-055/b05-055-04-02.png,these
18948,b05/b05-055/b05-055-04-03.png,days
18949,b05/b05-055/b05-055-04-04.png,as
18950,b05/b05-055/b05-055-04-05.png,rare
18951,b05/b05-055/b05-055-04-06.png,as
18952,b05/b05-055/b05-055-04-07.png,frostbite
18953,b05/b05-055/b05-055-04-08.png,in
18954,b05/b05-055/b05-055-04-09.png,summer
18955,b05/b05-058/b05-058-00-00.png,They
18956,b05/b05-058/b05-058-00-01.png,'ll
18957,b05/b05-058/b05-058-00-02.png,be
18958,b05/b05-058/b05-058-00-03.png,clapping
18959,b05/b05-058/b05-058-00-04.png,the
18960,b05/b05-058/b05-058-00-05.png,man
18961,b05/b05-058/b05-058-00-06.png,who
18962,b05/b05-058/b05-058-00-07.png,plays
18963,b05/b05-058/b05-058-00-08.png,a
18964,b05/b05-058/b05-058-00-09.png,straight
18965,b05/b05-058/b05-058-00-10.png,theodolite
18966,b05/b05-058/b05-058-00-11.png,next
18967,b05/b05-058/b05-058-01-00.png,EICHMANN
18968,b05/b05-058/b05-058-01-01.png,continues
18969,b05/b05-058/b05-058-01-02.png,#
18970,b05/b05-058/b05-058-01-03.png,to
18971,b05/b05-058/b05-058-01-04.png,reveal
18972,b05/b05-058/b05-058-01-05.png,the
18973,b05/b05-058/b05-058-01-06.png,extraordinary
18974,b05/b05-058/b05-058-01-07.png,divisions
18975,b05/b05-058/b05-058-01-08.png,of
18976,b05/b05-058/b05-058-01-09.png,the
18977,b05/b05-058/b05-058-02-00.png,German
18978,b05/b05-058/b05-058-02-01.png,mind
18979,b05/b05-058/b05-058-02-03.png,Not
18980,b05/b05-058/b05-058-02-04.png,content
18981,b05/b05-058/b05-058-02-05.png,with
18982,b05/b05-058/b05-058-02-06.png,arguing
18983,b05/b05-058/b05-058-02-07.png,that
18984,b05/b05-058/b05-058-02-08.png,he
18985,b05/b05-058/b05-058-02-09.png,was
18986,b05/b05-058/b05-058-02-10.png,only
18987,b05/b05-058/b05-058-02-11.png,an
18988,b05/b05-058/b05-058-03-00.png,efficient
18989,b05/b05-058/b05-058-03-01.png,cog
18990,b05/b05-058/b05-058-03-02.png,in
18991,b05/b05-058/b05-058-03-03.png,the
18992,b05/b05-058/b05-058-03-04.png,machine
18993,b05/b05-058/b05-058-03-05.png,","
18994,b05/b05-058/b05-058-03-06.png,he
18995,b05/b05-058/b05-058-03-07.png,now
18996,b05/b05-058/b05-058-03-08.png,claims
18997,b05/b05-058/b05-058-03-09.png,that
18998,b05/b05-058/b05-058-03-10.png,part
18999,b05/b05-058/b05-058-03-11.png,of
19000,b05/b05-058/b05-058-03-12.png,the
19001,b05/b05-058/b05-058-04-00.png,endless
19002,b05/b05-058/b05-058-04-01.png,massacre
19003,b05/b05-058/b05-058-04-02.png,that
19004,b05/b05-058/b05-058-04-03.png,led
19005,b05/b05-058/b05-058-04-04.png,to
19006,b05/b05-058/b05-058-04-05.png,the
19007,b05/b05-058/b05-058-04-06.png,death
19008,b05/b05-058/b05-058-04-07.png,of
19009,b05/b05-058/b05-058-04-08.png,six
19010,b05/b05-058/b05-058-04-09.png,million
19011,b05/b05-058/b05-058-04-10.png,Jews
19012,b05/b05-058/b05-058-04-11.png,was
19013,b05/b05-058/b05-058-05-00.png,""""
19014,b05/b05-058/b05-058-05-01.png,decent
19015,b05/b05-058/b05-058-05-02.png,","
19016,b05/b05-058/b05-058-05-03.png,feasible
19017,b05/b05-058/b05-058-05-04.png,and
19018,b05/b05-058/b05-058-05-05.png,workable
19019,b05/b05-058/b05-058-05-07.png,""""
19020,b05/b05-062/b05-062-00-00.png,He
19021,b05/b05-062/b05-062-00-01.png,feels
19022,b05/b05-062/b05-062-00-02.png,satisfaction
19023,b05/b05-062/b05-062-00-03.png,""""
19024,b05/b05-062/b05-062-00-04.png,from
19025,b05/b05-062/b05-062-00-05.png,the
19026,b05/b05-062/b05-062-00-06.png,fact
19027,b05/b05-062/b05-062-00-07.png,that
19028,b05/b05-062/b05-062-00-08.png,my
19029,b05/b05-062/b05-062-00-09.png,personality
19030,b05/b05-062/b05-062-00-10.png,had
19031,b05/b05-062/b05-062-00-11.png,been
19032,b05/b05-062/b05-062-01-00.png,tested
19033,b05/b05-062/b05-062-01-01.png,and
19034,b05/b05-062/b05-062-01-02.png,weighed
19035,b05/b05-062/b05-062-01-03.png,and
19036,b05/b05-062/b05-062-01-04.png,not
19037,b05/b05-062/b05-062-01-05.png,found
19038,b05/b05-062/b05-062-01-06.png,wanting
19039,b05/b05-062/b05-062-01-08.png,""""
19040,b05/b05-062/b05-062-01-09.png,He
19041,b05/b05-062/b05-062-01-10.png,feels
19042,b05/b05-062/b05-062-01-11.png,like
19043,b05/b05-062/b05-062-02-00.png,Pontius
19044,b05/b05-062/b05-062-02-01.png,Pilate
19045,b05/b05-062/b05-062-02-02.png,who
19046,b05/b05-062/b05-062-02-03.png,washed
19047,b05/b05-062/b05-062-02-04.png,his
19048,b05/b05-062/b05-062-02-05.png,hands
19049,b05/b05-062/b05-062-02-06.png,before
19050,b05/b05-062/b05-062-02-07.png,the
19051,b05/b05-062/b05-062-02-08.png,multitude
19052,b05/b05-062/b05-062-03-00.png,saying
19053,b05/b05-062/b05-062-03-01.png,:
19054,b05/b05-062/b05-062-03-02.png,""""
19055,b05/b05-062/b05-062-03-03.png,I
19056,b05/b05-062/b05-062-03-04.png,am
19057,b05/b05-062/b05-062-03-05.png,innocent
19058,b05/b05-062/b05-062-03-06.png,of
19059,b05/b05-062/b05-062-03-07.png,the
19060,b05/b05-062/b05-062-03-08.png,blood
19061,b05/b05-062/b05-062-03-09.png,of
19062,b05/b05-062/b05-062-03-10.png,this
19063,b05/b05-062/b05-062-03-11.png,just
19064,b05/b05-062/b05-062-03-12.png,person
19065,b05/b05-062/b05-062-03-14.png,""""
19066,b05/b05-062/b05-062-04-00.png,Like
19067,b05/b05-062/b05-062-04-01.png,Dr.
19068,b05/b05-062/b05-062-04-02.png,Globke
19069,b05/b05-062/b05-062-04-03.png,","
19070,b05/b05-062/b05-062-04-04.png,whom
19071,b05/b05-062/b05-062-04-05.png,I
19072,b05/b05-062/b05-062-04-06.png,interviewed
19073,b05/b05-062/b05-062-04-07.png,the
19074,b05/b05-062/b05-062-04-08.png,other
19075,b05/b05-062/b05-062-04-09.png,day
19076,b05/b05-062/b05-062-04-10.png,","
19077,b05/b05-062/b05-062-04-11.png,Eichmann
19078,b05/b05-062/b05-062-05-00.png,said
19079,b05/b05-062/b05-062-05-01.png,:
19080,b05/b05-067/b05-067-00-00.png,""""
19081,b05/b05-067/b05-067-00-01.png,I
19082,b05/b05-067/b05-067-00-02.png,drew
19083,b05/b05-067/b05-067-00-03.png,a
19084,b05/b05-067/b05-067-00-04.png,certain
19085,b05/b05-067/b05-067-00-05.png,solace
19086,b05/b05-067/b05-067-00-06.png,from
19087,b05/b05-067/b05-067-00-07.png,the
19088,b05/b05-067/b05-067-00-08.png,fact
19089,b05/b05-067/b05-067-00-09.png,that
19090,b05/b05-067/b05-067-00-10.png,I
19091,b05/b05-067/b05-067-00-11.png,did
19092,b05/b05-067/b05-067-00-12.png,what
19093,b05/b05-067/b05-067-00-13.png,I
19094,b05/b05-067/b05-067-01-00.png,could
19095,b05/b05-067/b05-067-01-01.png,despite
19096,b05/b05-067/b05-067-01-02.png,my
19097,b05/b05-067/b05-067-01-03.png,low
19098,b05/b05-067/b05-067-01-04.png,rank
19099,b05/b05-067/b05-067-01-06.png,""""
19100,b05/b05-067/b05-067-01-07.png,Eichmann
19101,b05/b05-067/b05-067-01-08.png,is
19102,b05/b05-067/b05-067-01-09.png,on
19103,b05/b05-067/b05-067-01-10.png,dangerous
19104,b05/b05-067/b05-067-01-11.png,ground
19105,b05/b05-067/b05-067-02-00.png,when
19106,b05/b05-067/b05-067-02-01.png,he
19107,b05/b05-067/b05-067-02-02.png,pleads
19108,b05/b05-067/b05-067-02-03.png,that
19109,b05/b05-067/b05-067-02-04.png,he
19110,b05/b05-067/b05-067-02-05.png,was
19111,b05/b05-067/b05-067-02-06.png,only
19112,b05/b05-067/b05-067-02-07.png,a
19113,b05/b05-067/b05-067-02-08.png,small
19114,b05/b05-067/b05-067-02-09.png,unit
19115,b05/b05-067/b05-067-02-10.png,on
19116,b05/b05-067/b05-067-02-11.png,the
19117,b05/b05-067/b05-067-02-12.png,base
19118,b05/b05-067/b05-067-03-00.png,of
19119,b05/b05-067/b05-067-03-01.png,the
19120,b05/b05-067/b05-067-03-02.png,triangle
19121,b05/b05-067/b05-067-03-03.png,that
19122,b05/b05-067/b05-067-03-04.png,led
19123,b05/b05-067/b05-067-03-05.png,to
19124,b05/b05-067/b05-067-03-06.png,Hitler
19125,b05/b05-067/b05-067-03-07.png,","
19126,b05/b05-067/b05-067-03-08.png,Himmler
19127,b05/b05-067/b05-067-03-09.png,","
19128,b05/b05-067/b05-067-03-10.png,Hess
19129,b05/b05-067/b05-067-03-11.png,and
19130,b05/b05-067/b05-067-03-12.png,Goering
19131,b05/b05-067/b05-067-04-00.png,at
19132,b05/b05-067/b05-067-04-01.png,the
19133,b05/b05-067/b05-067-04-02.png,apex
19134,b05/b05-067/b05-067-04-04.png,In
19135,b05/b05-067/b05-067-04-05.png,examination
19136,b05/b05-067/b05-067-04-06.png,he
19137,b05/b05-067/b05-067-04-07.png,betrayed
19138,b05/b05-067/b05-067-04-08.png,an
19139,b05/b05-067/b05-067-04-09.png,expert
19140,b05/b05-067/b05-067-04-10.png,and
19141,b05/b05-067/b05-067-05-00.png,intimate
19142,b05/b05-067/b05-067-05-01.png,knowledge
19143,b05/b05-067/b05-067-05-02.png,of
19144,b05/b05-067/b05-067-05-03.png,every
19145,b05/b05-067/b05-067-05-04.png,link
19146,b05/b05-067/b05-067-05-05.png,in
19147,b05/b05-067/b05-067-05-06.png,the
19148,b05/b05-067/b05-067-05-07.png,chain
19149,b05/b05-067/b05-067-05-08.png,of
19150,b05/b05-067/b05-067-05-09.png,command
19151,b05/b05-067/b05-067-05-10.png,that
19152,b05/b05-067/b05-067-06-00.png,led
19153,b05/b05-067/b05-067-06-01.png,to
19154,b05/b05-067/b05-067-06-02.png,the
19155,b05/b05-067/b05-067-06-03.png,top
19156,b05/b05-071/b05-071-00-00.png,He
19157,b05/b05-071/b05-071-00-01.png,understood
19158,b05/b05-071/b05-071-00-02.png,the
19159,b05/b05-071/b05-071-00-03.png,whole
19160,b05/b05-071/b05-071-00-04.png,apparatus
19161,b05/b05-071/b05-071-00-05.png,with
19162,b05/b05-071/b05-071-00-06.png,an
19163,b05/b05-071/b05-071-00-07.png,exact
19164,b05/b05-071/b05-071-00-08.png,and
19165,b05/b05-071/b05-071-01-00.png,meticulous
19166,b05/b05-071/b05-071-01-01.png,comprehension
19167,b05/b05-071/b05-071-01-02.png,that
19168,b05/b05-071/b05-071-01-03.png,could
19169,b05/b05-071/b05-071-01-04.png,only
19170,b05/b05-071/b05-071-01-05.png,have
19171,b05/b05-071/b05-071-01-06.png,come
19172,b05/b05-071/b05-071-01-07.png,from
19173,b05/b05-071/b05-071-01-08.png,a
19174,b05/b05-071/b05-071-01-09.png,man
19175,b05/b05-071/b05-071-02-00.png,who
19176,b05/b05-071/b05-071-02-01.png,used
19177,b05/b05-071/b05-071-02-02.png,the
19178,b05/b05-071/b05-071-02-03.png,system
19179,b05/b05-071/b05-071-02-04.png,-
19180,b05/b05-071/b05-071-02-05.png,and
19181,b05/b05-071/b05-071-02-06.png,used
19182,b05/b05-071/b05-071-02-07.png,it
19183,b05/b05-071/b05-071-02-08.png,with
19184,b05/b05-071/b05-071-02-09.png,power
19185,b05/b05-071/b05-071-02-10.png,and
19186,b05/b05-071/b05-071-02-11.png,authority
19187,b05/b05-071/b05-071-03-00.png,The
19188,b05/b05-071/b05-071-03-01.png,appalling
19189,b05/b05-071/b05-071-03-02.png,thing
19190,b05/b05-071/b05-071-03-03.png,about
19191,b05/b05-071/b05-071-03-04.png,the
19192,b05/b05-071/b05-071-03-05.png,Germans
19193,b05/b05-071/b05-071-03-06.png,is
19194,b05/b05-071/b05-071-03-07.png,that
19195,b05/b05-071/b05-071-03-08.png,they
19196,b05/b05-071/b05-071-03-09.png,can
19197,b05/b05-071/b05-071-03-10.png,kid
19198,b05/b05-071/b05-071-03-11.png,them-
19199,b05/b05-071/b05-071-04-00.png,selves
19200,b05/b05-071/b05-071-04-01.png,and
19201,b05/b05-071/b05-071-04-02.png,feel
19202,b05/b05-071/b05-071-04-03.png,a
19203,b05/b05-071/b05-071-04-04.png,sense
19204,b05/b05-071/b05-071-04-05.png,of
19205,b05/b05-071/b05-071-04-06.png,righteousness
19206,b05/b05-071/b05-071-04-07.png,when
19207,b05/b05-071/b05-071-04-08.png,their
19208,b05/b05-071/b05-071-04-09.png,hands
19209,b05/b05-071/b05-071-04-10.png,are
19210,b05/b05-071/b05-071-05-00.png,red
19211,b05/b05-071/b05-071-05-01.png,with
19212,b05/b05-071/b05-071-05-02.png,blood
19213,b05/b05-074/b05-074-00-00.png,They
19214,b05/b05-074/b05-074-00-01.png,really
19215,b05/b05-074/b05-074-00-02.png,believed
19216,b05/b05-074/b05-074-00-03.png,that
19217,b05/b05-074/b05-074-00-04.png,the
19218,b05/b05-074/b05-074-00-05.png,Treaty
19219,b05/b05-074/b05-074-00-06.png,of
19220,b05/b05-074/b05-074-00-07.png,Versailles
19221,b05/b05-074/b05-074-01-00.png,was
19222,b05/b05-074/b05-074-01-01.png,an
19223,b05/b05-074/b05-074-01-02.png,iniquitous
19224,b05/b05-074/b05-074-01-03.png,injustice
19225,b05/b05-074/b05-074-01-05.png,When
19226,b05/b05-074/b05-074-01-06.png,they
19227,b05/b05-074/b05-074-01-07.png,burst
19228,b05/b05-074/b05-074-01-08.png,into
19229,b05/b05-074/b05-074-02-00.png,Czechoslovakia
19230,b05/b05-074/b05-074-02-01.png,","
19231,b05/b05-074/b05-074-02-02.png,Poland
19232,b05/b05-074/b05-074-02-03.png,","
19233,b05/b05-074/b05-074-02-04.png,Holland
19234,b05/b05-074/b05-074-02-05.png,","
19235,b05/b05-074/b05-074-02-06.png,Belgium
19236,b05/b05-074/b05-074-02-07.png,and
19237,b05/b05-074/b05-074-02-08.png,France
19238,b05/b05-074/b05-074-03-00.png,they
19239,b05/b05-074/b05-074-03-01.png,really
19240,b05/b05-074/b05-074-03-02.png,believed
19241,b05/b05-074/b05-074-03-03.png,Hitler
19242,b05/b05-074/b05-074-03-04.png,when
19243,b05/b05-074/b05-074-03-05.png,he
19244,b05/b05-074/b05-074-03-06.png,screamed
19245,b05/b05-074/b05-074-03-07.png,at
19246,b05/b05-074/b05-074-04-00.png,them
19247,b05/b05-074/b05-074-04-01.png,that
19248,b05/b05-074/b05-074-04-02.png,they
19249,b05/b05-074/b05-074-04-03.png,were
19250,b05/b05-074/b05-074-04-04.png,being
19251,b05/b05-074/b05-074-04-05.png,""""
19252,b05/b05-074/b05-074-04-06.png,encircled
19253,b05/b05-074/b05-074-04-08.png,""""
19254,b05/b05-074/b05-074-04-09.png,They
19255,b05/b05-074/b05-074-04-10.png,really
19256,b05/b05-074/b05-074-05-00.png,believed
19257,b05/b05-074/b05-074-05-01.png,in
19258,b05/b05-074/b05-074-05-02.png,the
19259,b05/b05-074/b05-074-05-03.png,moral
19260,b05/b05-074/b05-074-05-04.png,superiority
19261,b05/b05-074/b05-074-05-05.png,of
19262,b05/b05-074/b05-074-05-06.png,""""
19263,b05/b05-074/b05-074-05-07.png,The
19264,b05/b05-074/b05-074-05-08.png,New
19265,b05/b05-074/b05-074-06-00.png,Order
19266,b05/b05-074/b05-074-06-01.png,""""
19267,b05/b05-074/b05-074-06-02.png,which
19268,b05/b05-074/b05-074-06-03.png,Himmler
19269,b05/b05-074/b05-074-06-04.png,on
19270,b05/b05-074/b05-074-06-05.png,October
19271,b05/b05-074/b05-074-06-06.png,4
19272,b05/b05-074/b05-074-06-07.png,","
19273,b05/b05-074/b05-074-06-08.png,1943
19274,b05/b05-074/b05-074-06-09.png,","
19275,b05/b05-074/b05-074-06-10.png,expressed
19276,b05/b05-074/b05-074-07-00.png,thus
19277,b05/b05-074/b05-074-07-01.png,:
19278,b05/b05-074/b05-074-07-02.png,""""
19279,b05/b05-074/b05-074-07-03.png,Whether
19280,b05/b05-074/b05-074-07-04.png,nations
19281,b05/b05-074/b05-074-07-05.png,live
19282,b05/b05-074/b05-074-07-06.png,in
19283,b05/b05-074/b05-074-07-07.png,prosperity
19284,b05/b05-074/b05-074-07-08.png,or
19285,b05/b05-074/b05-074-07-09.png,starve
19286,b05/b05-074/b05-074-08-00.png,to
19287,b05/b05-074/b05-074-08-01.png,death
19288,b05/b05-074/b05-074-08-02.png,like
19289,b05/b05-074/b05-074-08-03.png,cattle
19290,b05/b05-074/b05-074-08-04.png,interests
19291,b05/b05-074/b05-074-08-05.png,me
19292,b05/b05-074/b05-074-08-06.png,only
19293,b05/b05-074/b05-074-08-07.png,in
19294,b05/b05-074/b05-074-08-08.png,so
19295,b05/b05-074/b05-074-08-09.png,far
19296,b05/b05-074/b05-074-08-10.png,as
19297,b05/b05-074/b05-074-08-11.png,we
19298,b05/b05-074/b05-074-09-00.png,need
19299,b05/b05-074/b05-074-09-01.png,them
19300,b05/b05-074/b05-074-09-02.png,as
19301,b05/b05-074/b05-074-09-03.png,slaves
19302,b05/b05-074/b05-074-09-04.png,to
19303,b05/b05-074/b05-074-09-05.png,#
19304,b05/b05-074/b05-074-09-06.png,our
19305,b05/b05-074/b05-074-09-07.png,Kultur
19306,b05/b05-074/b05-074-09-08.png,;
19307,b05/b05-074/b05-074-09-09.png,otherwise
19308,b05/b05-074/b05-074-10-00.png,it
19309,b05/b05-074/b05-074-10-01.png,is
19310,b05/b05-074/b05-074-10-02.png,of
19311,b05/b05-074/b05-074-10-03.png,no
19312,b05/b05-074/b05-074-10-04.png,interest
19313,b05/b05-074/b05-074-10-05.png,to
19314,b05/b05-074/b05-074-10-06.png,me
19315,b05/b05-079/b05-079-00-00.png,This
19316,b05/b05-079/b05-079-00-01.png,concept
19317,b05/b05-079/b05-079-00-02.png,of
19318,b05/b05-079/b05-079-00-03.png,slavery
19319,b05/b05-079/b05-079-00-04.png,included
19320,b05/b05-079/b05-079-00-05.png,Britain
19321,b05/b05-079/b05-079-01-00.png,General
19322,b05/b05-079/b05-079-01-01.png,Brauchitsch
19323,b05/b05-079/b05-079-01-02.png,signed
19324,b05/b05-079/b05-079-01-03.png,a
19325,b05/b05-079/b05-079-01-04.png,directive
19326,b05/b05-079/b05-079-02-00.png,ordering
19327,b05/b05-079/b05-079-02-01.png,that
19328,b05/b05-079/b05-079-02-02.png,after
19329,b05/b05-079/b05-079-02-03.png,the
19330,b05/b05-079/b05-079-02-04.png,successful
19331,b05/b05-079/b05-079-03-00.png,invasion
19332,b05/b05-079/b05-079-03-01.png,of
19333,b05/b05-079/b05-079-03-02.png,our
19334,b05/b05-079/b05-079-03-03.png,islands
19335,b05/b05-079/b05-079-03-04.png,all
19336,b05/b05-079/b05-079-03-05.png,the
19337,b05/b05-079/b05-079-03-06.png,""""
19338,b05/b05-079/b05-079-03-07.png,able-bodied
19339,b05/b05-079/b05-079-04-00.png,male
19340,b05/b05-079/b05-079-04-01.png,population
19341,b05/b05-079/b05-079-04-02.png,between
19342,b05/b05-079/b05-079-04-03.png,the
19343,b05/b05-079/b05-079-04-04.png,ages
19344,b05/b05-079/b05-079-04-05.png,of
19345,b05/b05-079/b05-079-05-00.png,seventeen
19346,b05/b05-079/b05-079-05-01.png,and
19347,b05/b05-079/b05-079-05-02.png,forty-five
19348,b05/b05-079/b05-079-05-03.png,will
19349,b05/b05-079/b05-079-05-04.png,","
